X,ScientificName,latitude,longitude,GRA,MAC,MCC,RMM,SAG,SCR
12653,Oligosoma maccanni,-45.62204974,170.1255349,0,0,1,0,0,0
12654,Oligosoma maccanni,-45.43935467,170.0509242,0,0,1,0,0,0
12655,Oligosoma maccanni,-45.51430962,170.2217465,0,0,1,0,0,0
12656,Oligosoma maccanni,-45.60169155,170.0354372,0,0,1,0,0,0
12657,Oligosoma maccanni,-45.70599021,170.2965406,0,0,1,0,0,0
12658,Oligosoma maccanni,-45.53296058,170.3953728,0,0,1,0,0,0
12659,Oligosoma maccanni,-45.69701735,170.3309071,0,0,1,0,0,0
12660,Oligosoma maccanni,-45.74334137,170.3330335,0,0,1,0,0,0
12661,Oligosoma maccanni,-45.62526753,170.4012302,0,0,1,0,0,0
12662,Oligosoma maccanni,-45.65577077,170.3462137,0,0,1,0,0,0
12663,Oligosoma maccanni,-45.72612729,170.3645006,0,0,1,0,0,0
12664,Oligosoma maccanni,-45.72812426,170.2504569,0,0,1,0,0,0
12665,Oligosoma maccanni,-45.48882534,170.4643787,0,0,1,0,0,0
12666,Oligosoma maccanni,-45.55743892,170.3212019,0,0,1,0,0,0
12667,Oligosoma maccanni,-45.5199138,170.3630086,0,0,1,0,0,0
12668,Oligosoma maccanni,-45.5974076,170.4127105,0,0,1,0,0,0
12669,Oligosoma maccanni,-45.51655139,170.4443527,0,0,1,0,0,0
12670,Oligosoma maccanni,-45.70869686,170.0894928,0,0,1,0,0,0
12671,Oligosoma maccanni,-45.59042638,170.0868586,0,0,1,0,0,0
12672,Oligosoma maccanni,-45.64955073,169.9766437,0,0,1,0,0,0
12673,Oligosoma maccanni,-45.60783643,169.897549,0,0,1,0,0,0
12674,Oligosoma maccanni,-45.70803194,170.1523603,0,0,1,0,0,0
12675,Oligosoma maccanni,-45.6450082,170.1930293,0,0,1,0,0,0
12676,Oligosoma maccanni,-45.56330931,170.0893467,0,0,1,0,0,0
12677,Oligosoma maccanni,-45.59623085,170.1518746,0,0,1,0,0,0
12678,Oligosoma maccanni,-45.73271696,170.1559269,0,0,1,0,0,0
12679,Oligosoma maccanni,-45.75379792,170.0877967,0,0,1,0,0,0
12680,Oligosoma maccanni,-45.54632364,170.1402241,0,0,1,0,0,0
12681,Oligosoma maccanni,-45.64676689,170.0293889,0,0,1,0,0,0
12682,Oligosoma maccanni,-45.16167614,168.6428277,0,0,1,0,0,0
12683,Oligosoma maccanni,-44.92563453,168.7127872,0,0,1,0,0,0
12684,Oligosoma maccanni,-45.50321984,170.1117018,0,0,1,0,0,0
12685,Oligosoma maccanni,-45.55976732,170.0984169,0,0,1,0,0,0
12686,Oligosoma maccanni,-45.74481949,170.1456053,0,0,1,0,0,0
12687,Oligosoma maccanni,-45.57148364,170.0429939,0,0,1,0,0,0
12688,Oligosoma maccanni,-45.67998416,170.1588869,0,0,1,0,0,0
12689,Oligosoma maccanni,-45.59743713,170.1155138,0,0,1,0,0,0
12690,Oligosoma maccanni,-45.69206399,170.0525441,0,0,1,0,0,0
12691,Oligosoma maccanni,-45.57356054,170.0391717,0,0,1,0,0,0
12692,Oligosoma maccanni,-45.66329047,170.04756,0,0,1,0,0,0
12693,Oligosoma maccanni,-45.5957327,170.2481725,0,0,1,0,0,0
12694,Oligosoma maccanni,-45.62636185,170.183938,0,0,1,0,0,0
12695,Oligosoma maccanni,-45.51255875,170.2538839,0,0,1,0,0,0
12696,Oligosoma maccanni,-45.62379447,170.0333393,0,0,1,0,0,0
12697,Oligosoma maccanni,-45.65156993,170.1977759,0,0,1,0,0,0
12698,Oligosoma maccanni,-45.54978773,170.246721,0,0,1,0,0,0
12699,Oligosoma maccanni,-45.45574252,170.1604208,0,0,1,0,0,0
12700,Oligosoma maccanni,-45.50517815,170.2664507,0,0,1,0,0,0
12701,Oligosoma maccanni,-45.5013098,170.0448013,0,0,1,0,0,0
12702,Oligosoma maccanni,-45.47183134,169.8690054,0,0,1,0,0,0
12703,Oligosoma maccanni,-45.52779927,170.4137329,0,0,1,0,0,0
12704,Oligosoma maccanni,-45.5917075,170.4849731,0,0,1,0,0,0
12705,Oligosoma maccanni,-45.51742697,170.3481786,0,0,1,0,0,0
12706,Oligosoma maccanni,-45.53417915,170.2399389,0,0,1,0,0,0
12707,Oligosoma maccanni,-45.61609258,170.3763463,0,0,1,0,0,0
12708,Oligosoma maccanni,-45.55147527,170.3907025,0,0,1,0,0,0
12709,Oligosoma maccanni,-45.60910478,170.2288273,0,0,1,0,0,0
12710,Oligosoma maccanni,-45.38181548,170.2429096,0,0,1,0,0,0
12711,Oligosoma maccanni,-45.33163851,170.2189699,0,0,1,0,0,0
12712,Oligosoma maccanni,-45.38143123,170.2728903,0,0,1,0,0,0
12713,Oligosoma maccanni,-45.35096789,170.2807333,0,0,1,0,0,0
12714,Oligosoma maccanni,-45.51053732,170.1701167,0,0,1,0,0,0
12715,Oligosoma maccanni,-45.43835608,170.1605788,0,0,1,0,0,0
12716,Oligosoma maccanni,-45.50475281,170.2832575,0,0,1,0,0,0
12717,Oligosoma maccanni,-45.43601378,170.2144594,0,0,1,0,0,0
12718,Oligosoma maccanni,-45.58796271,170.2710481,0,0,1,0,0,0
12719,Oligosoma maccanni,-45.48836463,170.1585827,0,0,1,0,0,0
12720,Oligosoma maccanni,-45.50249796,170.2852765,0,0,1,0,0,0
12721,Oligosoma maccanni,-45.35205524,170.184992,0,0,1,0,0,0
12722,Oligosoma maccanni,-45.41434115,170.1672072,0,0,1,0,0,0
12723,Oligosoma maccanni,-45.37489092,170.2049343,0,0,1,0,0,0
12724,Oligosoma maccanni,-45.22486101,170.2624167,0,0,1,0,0,0
12725,Oligosoma maccanni,-45.41459852,170.355318,0,0,1,0,0,0
12726,Oligosoma maccanni,-45.37224796,170.3439947,0,0,1,0,0,0
12727,Oligosoma maccanni,-45.51467653,170.1595148,0,0,1,0,0,0
12728,Oligosoma maccanni,-45.41061427,170.2059547,0,0,1,0,0,0
12729,Oligosoma maccanni,-45.46814586,170.2348485,0,0,1,0,0,0
12730,Oligosoma maccanni,-45.42140497,170.2250936,0,0,1,0,0,0
12731,Oligosoma maccanni,-45.42418947,170.2154913,0,0,1,0,0,0
12732,Oligosoma maccanni,-45.36893169,170.2298913,0,0,1,0,0,0
12733,Oligosoma maccanni,-45.28958621,170.3485873,0,0,1,0,0,0
12734,Oligosoma maccanni,-45.23417501,170.2948998,0,0,1,0,0,0
12735,Oligosoma maccanni,-45.51599499,170.2951491,0,0,1,0,0,0
12736,Oligosoma maccanni,-45.40839823,170.266121,0,0,1,0,0,0
12737,Oligosoma maccanni,-45.47741729,170.3509843,0,0,1,0,0,0
12738,Oligosoma maccanni,-45.27760432,170.3655497,0,0,1,0,0,0
12739,Oligosoma maccanni,-45.35033462,170.2160889,0,0,1,0,0,0
12740,Oligosoma maccanni,-45.29870554,170.3401112,0,0,1,0,0,0
12741,Oligosoma maccanni,-45.26525829,170.4103806,0,0,1,0,0,0
12742,Oligosoma maccanni,-45.40550738,170.2821324,0,0,1,0,0,0
12743,Oligosoma maccanni,-45.32713644,170.3930572,0,0,1,0,0,0
12744,Oligosoma maccanni,-45.18871828,170.3990274,0,0,1,0,0,0
12745,Oligosoma maccanni,-45.176565,170.3181953,0,0,1,0,0,0
12746,Oligosoma maccanni,-45.20501703,170.3390793,0,0,1,0,0,0
12747,Oligosoma maccanni,-45.12437496,170.2245582,0,0,1,0,0,0
12748,Oligosoma maccanni,-45.18552204,170.3940076,0,0,1,0,0,0
12749,Oligosoma maccanni,-44.81803861,169.8456648,0,0,1,0,0,0
12750,Oligosoma maccanni,-45.25463127,170.3015404,0,0,1,0,0,0
12751,Oligosoma maccanni,-44.87464903,169.9996048,0,0,1,0,0,0
12752,Oligosoma maccanni,-45.33433745,170.3559196,0,0,1,0,0,0
12753,Oligosoma maccanni,-45.31041735,170.4199278,0,0,1,0,0,0
12754,Oligosoma maccanni,-45.3004967,170.3979199,0,0,1,0,0,0
12755,Oligosoma maccanni,-45.29285372,170.3738851,0,0,1,0,0,0
12756,Oligosoma maccanni,-45.15795575,170.3283029,0,0,1,0,0,0
12757,Oligosoma maccanni,-45.32326901,170.5078575,0,0,1,0,0,0
12758,Oligosoma maccanni,-45.4035675,170.399011,0,0,1,0,0,0
12759,Oligosoma maccanni,-45.29455854,170.4562462,0,0,1,0,0,0
12760,Oligosoma maccanni,-45.32276316,170.5089811,0,0,1,0,0,0
12761,Oligosoma maccanni,-45.2358767,170.3195607,0,0,1,0,0,0
12762,Oligosoma maccanni,-45.14642199,170.4008299,0,0,1,0,0,0
12763,Oligosoma maccanni,-45.35642679,170.203883,0,0,1,0,0,0
12764,Oligosoma maccanni,-45.41661013,170.2633854,0,0,1,0,0,0
12765,Oligosoma maccanni,-45.55856872,170.2758997,0,0,1,0,0,0
12766,Oligosoma maccanni,-45.26178634,170.4024628,0,0,1,0,0,0
12767,Oligosoma maccanni,-45.30097781,170.1789094,0,0,1,0,0,0
12768,Oligosoma maccanni,-45.44188653,170.191129,0,0,1,0,0,0
12769,Oligosoma maccanni,-45.3949209,170.1981059,0,0,1,0,0,0
12770,Oligosoma maccanni,-45.32459635,170.3119187,0,0,1,0,0,0
12771,Oligosoma maccanni,-45.52465304,170.2690518,0,0,1,0,0,0
12772,Oligosoma maccanni,-45.54224147,170.3698206,0,0,1,0,0,0
12773,Oligosoma maccanni,-45.48918574,170.2186434,0,0,1,0,0,0
12774,Oligosoma maccanni,-45.53398868,170.2582411,0,0,1,0,0,0
12775,Oligosoma maccanni,-45.51803075,170.3257569,0,0,1,0,0,0
12776,Oligosoma maccanni,-45.3851919,170.3279231,0,0,1,0,0,0
12777,Oligosoma maccanni,-45.30691432,170.3661029,0,0,1,0,0,0
12778,Oligosoma maccanni,-45.42485741,170.2856456,0,0,1,0,0,0
12779,Oligosoma maccanni,-45.55331686,170.2441544,0,0,1,0,0,0
12780,Oligosoma maccanni,-45.42794076,170.2526009,0,0,1,0,0,0
12781,Oligosoma maccanni,-45.37795499,170.2606331,0,0,1,0,0,0
12782,Oligosoma maccanni,-45.64531009,170.2086533,0,0,1,0,0,0
12783,Oligosoma maccanni,-45.42423973,170.2593922,0,0,1,0,0,0
12784,Oligosoma maccanni,-45.55019209,170.2046594,0,0,1,0,0,0
12785,Oligosoma maccanni,-45.53620153,170.243638,0,0,1,0,0,0
12786,Oligosoma maccanni,-45.35069187,170.2708893,0,0,1,0,0,0
12787,Oligosoma maccanni,-45.44039958,170.4665981,0,0,1,0,0,0
12788,Oligosoma maccanni,-45.3206577,170.3870792,0,0,1,0,0,0
12789,Oligosoma maccanni,-45.31260621,170.2060787,0,0,1,0,0,0
12790,Oligosoma maccanni,-45.40612077,170.2743956,0,0,1,0,0,0
12791,Oligosoma maccanni,-45.30673897,170.2553314,0,0,1,0,0,0
12792,Oligosoma maccanni,-45.37046702,170.3121163,0,0,1,0,0,0
12793,Oligosoma maccanni,-45.41029981,170.2216838,0,0,1,0,0,0
12794,Oligosoma maccanni,-45.41023767,170.5262639,0,0,1,0,0,0
12795,Oligosoma maccanni,-45.33872745,170.5100271,0,0,1,0,0,0
12796,Oligosoma maccanni,-45.28596246,170.2692284,0,0,1,0,0,0
12797,Oligosoma maccanni,-45.68833352,170.478862,0,0,1,0,0,0
12798,Oligosoma maccanni,-45.3240621,170.3092976,0,0,1,0,0,0
12799,Oligosoma maccanni,-45.48371259,170.506281,0,0,1,0,0,0
12800,Oligosoma maccanni,-45.44992253,170.5420436,0,0,1,0,0,0
12801,Oligosoma maccanni,-45.26254393,170.4200489,0,0,1,0,0,0
12802,Oligosoma maccanni,-45.05864238,170.3928957,0,0,1,0,0,0
12803,Oligosoma maccanni,-44.95627282,170.280155,0,0,1,0,0,0
12804,Oligosoma maccanni,-44.99765311,170.3138538,0,0,1,0,0,0
12805,Oligosoma maccanni,-45.08305112,170.2754856,0,0,1,0,0,0
12806,Oligosoma maccanni,-45.04314622,170.3788421,0,0,1,0,0,0
12807,Oligosoma maccanni,-45.19436154,170.412306,0,0,1,0,0,0
12808,Oligosoma maccanni,-45.48218985,170.301344,0,0,1,0,0,0
12809,Oligosoma maccanni,-43.25506445,171.6677215,0,0,1,0,0,0
12810,Oligosoma maccanni,-45.38999831,170.1096575,0,0,1,0,0,0
12811,Oligosoma maccanni,-45.17632312,170.3090691,0,0,1,0,0,0
12812,Oligosoma maccanni,-45.3707646,170.1411238,0,0,1,0,0,0
12813,Oligosoma maccanni,-45.37578119,170.1682716,0,0,1,0,0,0
12814,Oligosoma maccanni,-45.23103564,170.1929318,0,0,1,0,0,0
12815,Oligosoma maccanni,-45.38998314,170.154519,0,0,1,0,0,0
12816,Oligosoma maccanni,-45.23778916,170.0102112,0,0,1,0,0,0
12817,Oligosoma maccanni,-45.40523037,170.1452522,0,0,1,0,0,0
12818,Oligosoma maccanni,-45.33154941,170.0683406,0,0,1,0,0,0
12819,Oligosoma maccanni,-45.30313058,170.0643006,0,0,1,0,0,0
12820,Oligosoma maccanni,-45.37575288,170.0970629,0,0,1,0,0,0
12821,Oligosoma maccanni,-45.21262343,170.1360842,0,0,1,0,0,0
12822,Oligosoma maccanni,-45.30088748,170.0125599,0,0,1,0,0,0
12823,Oligosoma maccanni,-45.25262388,170.0982967,0,0,1,0,0,0
12824,Oligosoma maccanni,-45.43975045,170.0119759,0,0,1,0,0,0
12825,Oligosoma maccanni,-45.41498843,169.9436411,0,0,1,0,0,0
12826,Oligosoma maccanni,-45.3052995,169.9926792,0,0,1,0,0,0
12827,Oligosoma maccanni,-45.41580105,169.8946012,0,0,1,0,0,0
12828,Oligosoma maccanni,-45.28308991,170.0049702,0,0,1,0,0,0
12829,Oligosoma maccanni,-45.41201725,169.8806493,0,0,1,0,0,0
12830,Oligosoma maccanni,-45.4724812,169.9538865,0,0,1,0,0,0
12831,Oligosoma maccanni,-45.47059654,169.9787897,0,0,1,0,0,0
12832,Oligosoma maccanni,-45.35443345,169.8177454,0,0,1,0,0,0
12833,Oligosoma maccanni,-45.39271919,169.945502,0,0,1,0,0,0
12834,Oligosoma maccanni,-45.24196079,169.9153677,0,0,1,0,0,0
12835,Oligosoma maccanni,-45.3189027,169.8865777,0,0,1,0,0,0
12836,Oligosoma maccanni,-45.41736031,169.9846606,0,0,1,0,0,0
12837,Oligosoma maccanni,-45.43880911,169.8492947,0,0,1,0,0,0
12838,Oligosoma maccanni,-45.31352872,169.9893551,0,0,1,0,0,0
12839,Oligosoma maccanni,-45.46025135,169.8488313,0,0,1,0,0,0
12840,Oligosoma maccanni,-45.49292796,170.0290473,0,0,1,0,0,0
12841,Oligosoma maccanni,-45.45454351,169.917489,0,0,1,0,0,0
12842,Oligosoma maccanni,-45.47365813,169.9988901,0,0,1,0,0,0
12843,Oligosoma maccanni,-45.38778127,169.8812321,0,0,1,0,0,0
12844,Oligosoma maccanni,-45.32605342,169.9881863,0,0,1,0,0,0
12845,Oligosoma maccanni,-45.23516979,170.0491081,0,0,1,0,0,0
12846,Oligosoma maccanni,-45.37331318,170.0457647,0,0,1,0,0,0
12847,Oligosoma maccanni,-45.33555155,169.9333658,0,0,1,0,0,0
12848,Oligosoma maccanni,-45.39580997,169.8296999,0,0,1,0,0,0
12849,Oligosoma maccanni,-45.34148664,169.913832,0,0,1,0,0,0
12850,Oligosoma maccanni,-45.40688002,169.9256604,0,0,1,0,0,0
12851,Oligosoma maccanni,-45.45438591,169.9953318,0,0,1,0,0,0
12852,Oligosoma maccanni,-45.48012521,170.0263507,0,0,1,0,0,0
12853,Oligosoma maccanni,-45.24320654,170.0389829,0,0,1,0,0,0
12854,Oligosoma maccanni,-45.48899185,169.9433161,0,0,1,0,0,0
12855,Oligosoma maccanni,-45.39920972,169.9231575,0,0,1,0,0,0
12856,Oligosoma maccanni,-45.4562322,169.9306713,0,0,1,0,0,0
12857,Oligosoma maccanni,-45.2497009,169.805149,0,0,1,0,0,0
12858,Oligosoma maccanni,-45.16315515,170.1068455,0,0,1,0,0,0
12859,Oligosoma maccanni,-45.2508094,170.2172229,0,0,1,0,0,0
12860,Oligosoma maccanni,-45.31945888,170.0822888,0,0,1,0,0,0
12861,Oligosoma maccanni,-45.31328307,170.102031,0,0,1,0,0,0
12862,Oligosoma maccanni,-45.38296554,170.1465647,0,0,1,0,0,0
12863,Oligosoma maccanni,-45.28832822,170.1941005,0,0,1,0,0,0
12864,Oligosoma maccanni,-45.5420005,170.2137519,0,0,1,0,0,0
12865,Oligosoma maccanni,-45.38065482,170.2269496,0,0,1,0,0,0
12866,Oligosoma maccanni,-45.36961792,169.8578678,0,0,1,0,0,0
12867,Oligosoma maccanni,-45.47135438,169.8615911,0,0,1,0,0,0
12868,Oligosoma maccanni,-45.5011353,169.8657525,0,0,1,0,0,0
12869,Oligosoma maccanni,-45.60293071,169.7745087,0,0,1,0,0,0
12870,Oligosoma maccanni,-45.53107928,169.9320857,0,0,1,0,0,0
12871,Oligosoma maccanni,-45.67144579,169.9933357,0,0,1,0,0,0
12872,Oligosoma maccanni,-45.63452117,169.8122552,0,0,1,0,0,0
12873,Oligosoma maccanni,-45.59412029,169.7063688,0,0,1,0,0,0
12874,Oligosoma maccanni,-45.39268556,169.8980098,0,0,1,0,0,0
12875,Oligosoma maccanni,-45.52105407,169.7390326,0,0,1,0,0,0
12876,Oligosoma maccanni,-45.27052935,170.0294932,0,0,1,0,0,0
12877,Oligosoma maccanni,-44.75836549,169.9822886,0,0,1,0,0,0
12878,Oligosoma maccanni,-45.52705277,169.737234,0,0,1,0,0,0
12879,Oligosoma maccanni,-45.13827652,170.2287752,0,0,1,0,0,0
12880,Oligosoma maccanni,-45.87370268,170.7172049,0,0,1,0,0,0
12881,Oligosoma maccanni,-45.20939794,170.2880622,0,0,1,0,0,0
12882,Oligosoma maccanni,-45.09711265,170.2544522,0,0,1,0,0,0
12883,Oligosoma maccanni,-43.64831707,171.2998104,0,0,1,0,0,0
12884,Oligosoma maccanni,-44.32105393,170.5651441,0,0,1,0,0,0
12885,Oligosoma maccanni,-44.23016276,170.6590179,0,0,1,0,0,0
12886,Oligosoma maccanni,-45.48501067,170.153325,0,0,1,0,0,0
12887,Oligosoma maccanni,-44.87511468,170.2531474,0,0,1,0,0,0
12888,Oligosoma maccanni,-45.03197258,170.370905,0,0,1,0,0,0
12889,Oligosoma maccanni,-44.9303687,170.3999573,0,0,1,0,0,0
12890,Oligosoma maccanni,-44.3495798,170.5832682,0,0,1,0,0,0
12891,Oligosoma maccanni,-44.79558556,170.4163868,0,0,1,0,0,0
12892,Oligosoma maccanni,-43.37839124,171.4200106,0,0,1,0,0,0
12893,Oligosoma maccanni,-43.54803423,171.4193264,0,0,1,0,0,0
12894,Oligosoma maccanni,-43.42359947,171.1645911,0,0,1,0,0,0
12895,Oligosoma maccanni,-43.38803731,171.1657874,0,0,1,0,0,0
12896,Oligosoma maccanni,-43.28035482,171.268328,0,0,1,0,0,0
12897,Oligosoma maccanni,-44.63303296,169.9045351,0,0,1,0,0,0
12898,Oligosoma maccanni,-45.01835947,169.2320532,0,0,1,0,0,0
12899,Oligosoma maccanni,-43.61271082,171.3931144,0,0,1,0,0,0
12900,Oligosoma maccanni,-43.52545182,171.3491262,0,0,1,0,0,0
12901,Oligosoma maccanni,-43.65337035,171.4281855,0,0,1,0,0,0
12902,Oligosoma maccanni,-43.63431534,171.364797,0,0,1,0,0,0
12903,Oligosoma maccanni,-43.58020424,171.4277981,0,0,1,0,0,0
12904,Oligosoma maccanni,-43.49662739,171.4239108,0,0,1,0,0,0
12905,Oligosoma maccanni,-43.50789882,171.4617914,0,0,1,0,0,0
12906,Oligosoma maccanni,-43.49321656,171.4833793,0,0,1,0,0,0
12907,Oligosoma maccanni,-43.56626221,171.3108301,0,0,1,0,0,0
12908,Oligosoma maccanni,-45.02293921,169.2971126,0,0,1,0,0,0
12909,Oligosoma maccanni,-44.74201785,169.7600678,0,0,1,0,0,0
12910,Oligosoma maccanni,-44.76311738,169.7674196,0,0,1,0,0,0
12911,Oligosoma maccanni,-44.98315898,169.425847,0,0,1,0,0,0
12912,Oligosoma maccanni,-45.19040739,169.348663,0,0,1,0,0,0
12913,Oligosoma maccanni,-44.96592206,169.3461379,0,0,1,0,0,0
12914,Oligosoma maccanni,-45.00204848,169.6658902,0,0,1,0,0,0
12915,Oligosoma maccanni,-44.76300975,169.7031726,0,0,1,0,0,0
12916,Oligosoma maccanni,-44.84134322,169.7707303,0,0,1,0,0,0
12917,Oligosoma maccanni,-45.038781,169.5254421,0,0,1,0,0,0
12918,Oligosoma maccanni,-45.13133068,169.4599587,0,0,1,0,0,0
12919,Oligosoma maccanni,-44.7871091,169.6497039,0,0,1,0,0,0
12920,Oligosoma maccanni,-45.15965199,169.3641309,0,0,1,0,0,0
12921,Oligosoma maccanni,-45.19405009,169.4786019,0,0,1,0,0,0
12922,Oligosoma maccanni,-44.98446756,169.4225522,0,0,1,0,0,0
12923,Oligosoma maccanni,-44.9978064,169.4492947,0,0,1,0,0,0
12924,Oligosoma maccanni,-43.48348914,171.3188867,0,0,1,0,0,0
12925,Oligosoma maccanni,-43.3946549,171.3425534,0,0,1,0,0,0
12926,Oligosoma maccanni,-44.92500645,169.5438297,0,0,1,0,0,0
12927,Oligosoma maccanni,-45.1449546,169.3376079,0,0,1,0,0,0
12928,Oligosoma maccanni,-45.14554357,169.4441674,0,0,1,0,0,0
12929,Oligosoma maccanni,-45.13095777,169.5227151,0,0,1,0,0,0
12930,Oligosoma maccanni,-44.92474794,169.3939395,0,0,1,0,0,0
12931,Oligosoma maccanni,-45.06298736,169.3745808,0,0,1,0,0,0
12932,Oligosoma maccanni,-44.97999852,169.5128119,0,0,1,0,0,0
12933,Oligosoma maccanni,-44.92808325,169.5312254,0,0,1,0,0,0
12934,Oligosoma maccanni,-44.90945734,169.5418182,0,0,1,0,0,0
12935,Oligosoma maccanni,-44.81043419,169.650265,0,0,1,0,0,0
12936,Oligosoma maccanni,-44.99165045,169.4367434,0,0,1,0,0,0
12937,Oligosoma maccanni,-45.18795462,169.3472398,0,0,1,0,0,0
12938,Oligosoma maccanni,-45.04093221,169.485708,0,0,1,0,0,0
12939,Oligosoma maccanni,-44.89599626,169.6243915,0,0,1,0,0,0
12940,Oligosoma maccanni,-45.00410238,169.479084,0,0,1,0,0,0
12941,Oligosoma maccanni,-44.84903155,169.6177103,0,0,1,0,0,0
12942,Oligosoma maccanni,-45.02369325,169.5586118,0,0,1,0,0,0
12943,Oligosoma maccanni,-44.92401956,169.6699387,0,0,1,0,0,0
12944,Oligosoma maccanni,-44.98197571,169.62345,0,0,1,0,0,0
12945,Oligosoma maccanni,-44.93612231,169.6275827,0,0,1,0,0,0
12946,Oligosoma maccanni,-44.96046429,169.7265867,0,0,1,0,0,0
12947,Oligosoma maccanni,-45.01692317,169.6729078,0,0,1,0,0,0
12948,Oligosoma maccanni,-44.92338744,169.6342194,0,0,1,0,0,0
12949,Oligosoma maccanni,-44.72189702,169.8180715,0,0,1,0,0,0
12950,Oligosoma maccanni,-44.87527114,169.8198696,0,0,1,0,0,0
12951,Oligosoma maccanni,-44.89590713,169.8295048,0,0,1,0,0,0
12952,Oligosoma maccanni,-44.88762085,169.6982489,0,0,1,0,0,0
12953,Oligosoma maccanni,-44.69322962,169.6924146,0,0,1,0,0,0
12954,Oligosoma maccanni,-44.85591003,169.7317072,0,0,1,0,0,0
12955,Oligosoma maccanni,-44.72939897,169.8169914,0,0,1,0,0,0
12956,Oligosoma maccanni,-44.90462329,169.8344103,0,0,1,0,0,0
12957,Oligosoma maccanni,-45.01953205,169.3552152,0,0,1,0,0,0
12958,Oligosoma maccanni,-45.05397736,169.4904515,0,0,1,0,0,0
12959,Oligosoma maccanni,-44.95528731,169.6221237,0,0,1,0,0,0
12960,Oligosoma maccanni,-45.00263222,169.2171348,0,0,1,0,0,0
12961,Oligosoma maccanni,-44.93574551,169.5088325,0,0,1,0,0,0
12962,Oligosoma maccanni,-45.06192024,169.5049524,0,0,1,0,0,0
12963,Oligosoma maccanni,-45.06907175,169.3272231,0,0,1,0,0,0
12964,Oligosoma maccanni,-45.10783673,169.5434757,0,0,1,0,0,0
12965,Oligosoma maccanni,-45.1212685,169.5852132,0,0,1,0,0,0
12966,Oligosoma maccanni,-44.93875108,169.2290767,0,0,1,0,0,0
12967,Oligosoma maccanni,-45.54054314,169.8263953,0,0,1,0,0,0
12968,Oligosoma maccanni,-44.72402962,169.822698,0,0,1,0,0,0
12969,Oligosoma maccanni,-44.72133221,169.7300469,0,0,1,0,0,0
12970,Oligosoma maccanni,-44.73100055,169.8320219,0,0,1,0,0,0
12971,Oligosoma maccanni,-44.79839824,169.7510662,0,0,1,0,0,0
12972,Oligosoma maccanni,-44.66737128,169.9376097,0,0,1,0,0,0
12973,Oligosoma maccanni,-44.65107505,169.9066299,0,0,1,0,0,0
12974,Oligosoma maccanni,-44.69394192,169.646679,0,0,1,0,0,0
12975,Oligosoma maccanni,-44.74970608,169.7556511,0,0,1,0,0,0
12976,Oligosoma maccanni,-44.67148794,169.8571014,0,0,1,0,0,0
12977,Oligosoma maccanni,-44.87717547,169.8655399,0,0,1,0,0,0
12978,Oligosoma maccanni,-44.83334328,169.902937,0,0,1,0,0,0
12979,Oligosoma maccanni,-45.33744241,169.6007186,0,0,1,0,0,0
12980,Oligosoma maccanni,-45.37077075,169.7003496,0,0,1,0,0,0
12981,Oligosoma maccanni,-45.26236143,169.710281,0,0,1,0,0,0
12982,Oligosoma maccanni,-45.29929589,169.5953323,0,0,1,0,0,0
12983,Oligosoma maccanni,-45.0120862,169.2605113,0,0,1,0,0,0
12984,Oligosoma maccanni,-44.93159169,169.3077291,0,0,1,0,0,0
12985,Oligosoma maccanni,-44.99950394,169.2600376,0,0,1,0,0,0
12986,Oligosoma maccanni,-44.90737115,169.2278488,0,0,1,0,0,0
12987,Oligosoma maccanni,-45.05256471,169.1935615,0,0,1,0,0,0
12988,Oligosoma maccanni,-45.00845944,169.2393754,0,0,1,0,0,0
12989,Oligosoma maccanni,-45.15260659,169.3778444,0,0,1,0,0,0
12990,Oligosoma maccanni,-44.95278232,169.2706459,0,0,1,0,0,0
12991,Oligosoma maccanni,-45.10664597,169.3491769,0,0,1,0,0,0
12992,Oligosoma maccanni,-44.74546228,169.7257042,0,0,1,0,0,0
12993,Oligosoma maccanni,-44.80633295,169.8093378,0,0,1,0,0,0
12994,Oligosoma maccanni,-44.9534913,169.7991196,0,0,1,0,0,0
12995,Oligosoma maccanni,-44.90039061,169.8014373,0,0,1,0,0,0
12996,Oligosoma maccanni,-44.85348941,169.74551,0,0,1,0,0,0
12997,Oligosoma maccanni,-43.3147687,171.0814417,0,0,1,0,0,0
12998,Oligosoma maccanni,-43.4128682,171.4775817,0,0,1,0,0,0
12999,Oligosoma maccanni,-43.60122013,171.4372948,0,0,1,0,0,0
13000,Oligosoma maccanni,-43.57940426,171.3307501,0,0,1,0,0,0
13001,Oligosoma maccanni,-43.66117699,171.4347334,0,0,1,0,0,0
13002,Oligosoma maccanni,-44.17953571,170.5076109,0,0,1,0,0,0
13003,Oligosoma maccanni,-45.57187462,168.2403821,0,0,1,0,0,0
13004,Oligosoma maccanni,-45.7134758,168.2743905,0,0,1,0,0,0
13005,Oligosoma maccanni,-45.58572523,168.2929497,0,0,1,0,0,0
13006,Oligosoma maccanni,-45.50623773,168.2424776,0,0,1,0,0,0
13007,Oligosoma maccanni,-45.49450032,168.1514835,0,0,1,0,0,0
13008,Oligosoma maccanni,-45.68731603,168.2164946,0,0,1,0,0,0
13009,Oligosoma maccanni,-45.66545854,168.2584265,0,0,1,0,0,0
13010,Oligosoma maccanni,-45.47980239,168.2317716,0,0,1,0,0,0
